x_gal_kpc,y_gal_kpc,z_gal_kpc,R_kpc,feh,componente,x_hel_kpc,y_hel_kpc,z_hel_kpc,d_hel_kpc,l_deg,b_deg
0.50086,-0.36450,0.44723,0.61945,0.30290,0,8.70086,-0.36450,0.42643,8.71892,357.60114,2.80340
-0.28204,-0.47707,-0.04277,0.55421,0.39860,0,7.91796,-0.47707,-0.06357,7.93257,356.55197,-0.45917
-1.18683,1.68699,-0.02329,2.06265,0.37167,0,7.01317,1.68699,-0.04409,7.21335,13.52533,-0.35017
-0.06112,-0.64076,-0.19964,0.64367,0.42213,0,8.13888,-0.64076,-0.22044,8.16703,355.49849,-1.54667
-0.23669,-1.24180,-0.04899,1.26415,0.28939,0,7.96331,-1.24180,-0.06979,8.05986,351.13668,-0.49613
7.35002,-1.18931,0.41001,7.44562,0.08510,0,15.55002,-1.18931,0.38921,15.60029,355.62635,1.42961
0.24256,-0.28331,0.79101,0.37296,0.45250,0,8.44256,-0.28331,0.77021,8.48235,358.07803,5.20969
0.65596,0.16407,0.29153,0.67616,0.47197,0,8.85596,0.16407,0.27073,8.86161,1.06135,1.75072
1.45297,5.96320,-0.51112,6.13766,0.13010,0,9.65297,5.96320,-0.53192,11.35881,31.70603,-2.68409
-0.06601,-0.03904,0.38604,0.07669,0.32770,0,8.13399,-0.03904,0.36524,8.14228,359.72502,2.57101
-0.09166,0.04404,-0.03657,0.10169,0.48468,0,8.10834,0.04404,-0.05737,8.10866,0.31117,-0.40536
-0.15589,-5.61498,1.69798,5.61714,0.18421,0,8.04411,-5.61498,1.67718,9.95232,325.08407,9.70185
0.01909,-0.17014,-0.38951,0.17121,0.61050,0,8.21909,-0.17014,-0.41031,8.23109,358.81410,-2.85733
0.70731,1.30792,0.00179,1.48693,0.33581,0,8.90731,1.30792,-0.01901,9.00284,8.35346,-0.12100
2.45860,-1.63905,-0.63484,2.95486,0.33250,0,10.65860,-1.63905,-0.65564,10.80380,351.25767,-3.47920
0.24124,0.13268,0.59994,0.27532,0.38892,0,8.44124,0.13268,0.57914,8.46212,0.90052,3.92435
-0.70463,-2.57501,-0.20274,2.66968,0.31653,0,7.49537,-2.57501,-0.22354,7.92851,341.03999,-1.61564
-1.41000,1.74868,-0.22608,2.24633,0.42827,0,6.79000,1.74868,-0.24688,7.01591,14.44201,-2.01661
-2.63701,2.81558,-0.17015,3.85763,0.24989,0,5.56299,2.81558,-0.19095,6.23786,26.84524,-1.75416
-0.76543,-0.29727,0.06391,0.82113,0.39678,0,7.43457,-0.29727,0.04311,7.44063,357.71024,0.33193
0.95649,-0.03304,0.18429,0.95706,0.44937,0,9.15649,-0.03304,0.16349,9.15800,359.79327,1.02288
-0.50441,0.28055,-0.52487,0.57718,0.45121,0,7.69559,0.28055,-0.54567,7.72001,2.08785,-4.05321
1.24265,0.09303,0.20758,1.24613,0.28290,0,9.44265,0.09303,0.18678,9.44495,0.56444,1.13311
0.47881,-1.16777,-0.56770,1.26213,0.40873,0,8.67881,-1.16777,-0.58850,8.77678,352.33661,-3.84469
1.46352,2.64213,0.17675,3.02039,0.26911,0,9.66352,2.64213,0.15595,10.01942,15.29168,0.89185
-0.89565,0.62937,-0.17885,1.09466,0.41345,0,7.30435,0.62937,-0.19965,7.33413,4.92463,-1.55989
-0.36717,0.26527,-0.25271,0.45297,0.31769,0,7.83283,0.26527,-0.27351,7.84209,1.93965,-1.99871
0.78834,1.12448,1.22331,1.37329,0.35328,0,8.98834,1.12448,1.20251,9.13788,7.13088,7.56181
-0.00099,-0.43237,0.23016,0.43237,0.32625,0,8.19901,-0.43237,0.20936,8.21307,356.98135,1.46071
-0.48575,0.59444,0.25412,0.76767,0.37311,0,7.71425,0.59444,0.23332,7.74063,4.40638,1.72732
0.06072,-0.10261,2.36521,0.11923,0.36719,0,8.26072,-0.10261,2.34441,8.58757,359.28832,15.84291
-0.11356,0.07278,0.38379,0.13488,0.43311,0,8.08644,0.07278,0.36299,8.09491,0.51563,2.57010
1.16742,0.16545,-1.06980,1.17908,0.37238,0,9.36742,0.16545,-1.09060,9.43214,1.01185,-6.63972
0.25945,-0.21365,-0.49541,0.33610,0.45070,0,8.45945,-0.21365,-0.51621,8.47788,358.55326,-3.49085
0.18867,-0.82086,-0.37876,0.84226,0.35096,0,8.38867,-0.82086,-0.39956,8.43820,354.41124,-2.71401
3.42268,-2.07437,0.53650,4.00222,0.24486,0,11.62268,-2.07437,0.51570,11.81760,349.88060,2.50107
-1.30045,0.97512,-0.09395,1.62543,0.26812,0,6.89955,0.97512,-0.11475,6.96906,8.04440,-0.94342
0.42031,-0.54614,-0.00852,0.68915,0.44777,0,8.62031,-0.54614,-0.02932,8.63765,356.37486,-0.19452
12.07692,1.84558,1.69922,12.21713,-0.24494,0,20.27692,1.84558,1.67842,20.42980,5.20065,4.71248
0.24803,2.01660,-0.15609,2.03180,0.44398,0,8.44803,2.01660,-0.17689,8.68718,13.42565,-1.16672
-0.13799,-0.08426,0.13936,0.16168,0.44074,1,8.06201,-0.08426,0.11856,8.06332,359.40121,0.84250
-2.93046,3.17842,-0.25598,4.32319,0.19724,0,5.26954,3.17842,-0.27678,6.16012,31.09704,-2.57525
4.20821,-11.17400,-0.71947,11.94016,-0.28707,0,12.40821,-11.17400,-0.74027,16.71436,317.99591,-2.53844
1.45337,0.84791,0.50879,1.68263,0.42002,0,9.65337,0.84791,0.48799,9.70282,5.01976,2.88283
-2.83104,1.31377,0.24762,3.12102,0.29082,0,5.36896,1.31377,0.22682,5.53202,13.74991,2.34983
-0.93591,1.20935,-0.29259,1.52920,0.28458,0,7.26409,1.20935,-0.31339,7.37074,9.45211,-2.43688
1.42155,-3.38581,0.05993,3.67212,0.25432,0,9.62155,-3.38581,0.03913,10.19997,340.61310,0.21980
0.49295,1.60054,-0.68491,1.67473,0.26934,0,8.69295,1.60054,-0.70571,8.86720,10.43242,-4.56482
-0.11509,0.23194,0.58378,0.25893,0.44629,0,8.08491,0.23194,0.56298,8.10781,1.64328,3.98166
-0.39224,-0.41479,-0.37466,0.57088,0.36352,0,7.80776,-0.41479,-0.39546,7.82877,356.95899,-2.89543
0.18776,0.01531,0.47422,0.18839,0.54408,0,8.38776,0.01531,0.45342,8.40002,0.10455,3.09426
0.59013,2.89572,-0.38080,2.95524,0.25157,0,8.79013,2.89572,-0.40160,9.26353,18.23336,-2.48471
0.30673,-0.16792,-0.38964,0.34969,0.43346,0,8.50673,-0.16792,-0.41044,8.51828,358.86914,-2.76179
-0.30551,-0.68523,-0.61211,0.75025,0.48132,0,7.89449,-0.68523,-0.63291,7.94941,355.03925,-4.56656
-2.13310,0.65085,0.00362,2.23018,0.23915,0,6.06690,0.65085,-0.01718,6.10174,6.12325,-0.16134
2.43729,0.05489,0.13364,2.43791,0.20689,0,10.63729,0.05489,0.11284,10.63803,0.29564,0.60778
-1.34987,3.99592,-0.35185,4.21776,0.29306,0,6.85013,3.99592,-0.37265,7.93917,30.25650,-2.69033
-3.33749,0.64415,-0.25461,3.39909,0.21228,0,4.86251,0.64415,-0.27541,4.91271,7.54617,-3.21370
-1.62003,-2.50652,0.26075,2.98449,0.34331,0,6.57997,-2.50652,0.23995,7.04530,339.14654,1.95173
0.04108,0.23607,0.29668,0.23961,0.39626,0,8.24108,0.23607,0.27588,8.24908,1.64079,1.91652
0.75431,-0.27548,-1.13898,0.80304,0.36817,0,8.95431,-0.27548,-1.15978,9.03331,358.23786,-7.37654
0.66287,-0.78024,-0.52385,1.02380,0.46419,1,8.86287,-0.78024,-0.54465,8.91380,354.96895,-3.50309
-0.25257,0.14595,0.30814,0.29170,0.49537,0,7.94743,0.14595,0.28734,7.95397,1.05209,2.07028
-0.77678,-0.84723,0.36731,1.14943,0.35410,0,7.42322,-0.84723,0.34651,7.47944,353.48887,2.65535
1.21619,-1.54951,0.17983,1.96980,0.37726,0,9.41619,-1.54951,0.15903,9.54416,350.65526,0.95473
0.49676,0.46680,-0.05835,0.68167,0.38181,0,8.69676,0.46680,-0.07915,8.70964,3.07239,-0.52069
-4.90634,-2.77593,-0.11656,5.63720,0.24002,0,3.29366,-2.77593,-0.13736,4.30962,319.87541,-1.82653
-6.48889,-2.90910,0.05943,7.11116,0.03950,0,1.71111,-2.90910,0.03863,3.37524,300.46370,0.65570
0.54173,-0.03736,0.81474,0.54302,0.46055,0,8.74173,-0.03736,0.79394,8.77779,359.75510,5.18945
-13.09988,8.27151,-0.54498,15.49273,-0.33262,1,-4.89988,8.27151,-0.56578,9.63051,120.64168,-3.36798
-5.78898,-2.56330,0.83812,6.33110,-0.01572,0,2.41102,-2.56330,0.81732,3.61269,313.24652,13.07558
0.51541,-0.10676,2.13210,0.52635,0.50997,0,8.71541,-0.10676,2.11130,8.96813,359.29817,13.61654
-0.75513,0.35899,0.28053,0.83612,0.36544,0,7.44487,0.35899,0.25973,7.45804,2.76068,1.99575
0.89002,2.15707,0.10103,2.33347,0.27668,0,9.09002,2.15707,0.08023,9.34280,13.34939,0.49201
-2.70682,5.05168,-0.55790,5.73117,0.15596,0,5.49318,5.05168,-0.57870,7.48528,42.60249,-4.43404
0.11426,0.31189,-0.71372,0.33216,0.60494,0,8.31426,0.31189,-0.73452,8.35247,2.14831,-5.04513
-0.14705,-0.51959,-0.39172,0.53999,0.53794,0,8.05295,-0.51959,-0.41252,8.08024,356.30831,-2.92641
-0.12319,0.95025,0.44181,0.95821,0.42145,0,8.07681,0.95025,0.42101,8.14340,6.71012,2.96347
-0.61597,1.47510,-0.13519,1.59855,0.22299,0,7.58403,1.47510,-0.15599,7.72772,11.00666,-1.15666
-1.07284,0.73640,-0.17996,1.30126,0.43734,0,7.12716,0.73640,-0.20076,7.16791,5.89905,-1.60499
0.16143,0.01628,1.20769,0.16225,0.40111,0,8.36143,0.01628,1.18689,8.44526,0.11153,8.07904
1.12524,-0.27283,-0.00397,1.15785,0.40419,0,9.32524,-0.27283,-0.02477,9.32927,358.32417,-0.15214
-3.03857,-2.27487,-0.38590,3.79578,0.39608,0,5.16143,-2.27487,-0.40670,5.65516,336.21480,-4.12410
-0.81612,2.84933,0.51781,2.96391,0.37233,0,7.38388,2.84933,0.49701,7.93015,21.10089,3.59327
-0.09717,0.01517,-1.70096,0.09835,0.49094,0,8.10283,0.01517,-1.72176,8.28375,0.10727,-11.99627
-0.69754,-6.17787,0.00016,6.21713,0.18782,0,7.50246,-6.17787,-0.02064,9.71871,320.53037,-0.12170
0.38005,-0.41346,-0.16624,0.56159,0.38813,0,8.58005,-0.41346,-0.18704,8.59204,357.24115,-1.24736
-0.26587,1.14769,0.37559,1.17808,0.44249,0,7.93413,1.14769,0.35479,8.02456,8.23085,2.53405
0.04076,-0.03265,0.07257,0.05223,0.42097,0,8.24076,-0.03265,0.05177,8.24099,359.77297,0.35995
2.23027,0.42300,-0.42450,2.27003,0.34006,0,10.43027,0.42300,-0.44530,10.44834,2.32238,-2.44263
1.76865,-0.14215,0.66625,1.77435,0.38844,0,9.96865,-0.14215,0.64545,9.99053,359.18302,3.70427
-0.42076,0.01989,-0.26694,0.42123,0.45270,0,7.77924,0.01989,-0.28774,7.78458,0.14647,-2.11833
-0.11573,-0.09200,0.32636,0.14784,0.28332,0,8.08427,-0.09200,0.30556,8.09057,359.34796,2.16443
-1.79278,2.42578,0.69274,3.01637,0.28091,0,6.40722,2.42578,0.67194,6.88392,20.73673,5.60157
0.83237,0.66240,-2.20750,1.06377,0.34977,0,9.03237,0.66240,-2.22830,9.32672,4.19432,-13.82253
0.56441,-0.21228,0.58998,0.60301,0.28762,0,8.76441,-0.21228,0.56918,8.78544,358.61253,3.71458
-0.00173,-0.17600,-0.94164,0.17601,0.43984,0,8.19827,-0.17600,-0.96244,8.25645,358.77018,-6.69411
-0.46266,-1.30833,0.92907,1.38773,0.19015,0,7.73734,-1.30833,0.90827,7.89956,350.40247,6.60228
2.29975,-1.80940,-0.09049,2.92622,0.21307,0,10.49975,-1.80940,-0.11129,10.65510,350.22240,-0.59845
0.51019,1.57094,0.46698,1.65171,0.38234,0,8.71019,1.57094,0.44618,8.86196,10.22375,2.88594
0.10163,-0.04711,-0.10779,0.11201,0.61139,1,8.30163,-0.04711,-0.12859,8.30276,359.67487,-0.88740
3.04902,1.50747,0.17088,3.40132,0.33688,1,11.24902,1.50747,0.15008,11.35057,7.63268,0.75762
0.06209,0.38712,-0.23769,0.39207,0.47760,0,8.26209,0.38712,-0.25849,8.27519,2.68263,-1.79005
-0.23103,-0.58230,0.40812,0.62646,0.43654,0,7.96897,-0.58230,0.38732,7.99960,355.82078,2.77523
-2.96445,4.69781,-0.14184,5.55494,0.14206,0,5.23555,4.69781,-0.16264,7.03611,41.90131,-1.32449
8.90490,-7.11411,-0.08378,11.39772,-0.05360,0,17.10490,-7.11411,-0.10458,18.52564,337.41705,-0.32345
-0.87125,0.10869,1.51406,0.87800,0.35174,0,7.32875,0.10869,1.49326,7.48012,0.84963,11.51534
0.31101,0.15036,0.57553,0.34545,0.34323,0,8.51101,0.15036,0.55473,8.53039,1.01213,3.72856
-0.22525,1.57284,0.28605,1.58889,0.36091,0,7.97475,1.57284,0.26525,8.13270,11.15710,1.86904
-0.00443,-0.00789,0.23611,0.00905,0.48243,0,8.19557,-0.00789,0.21531,8.19841,359.94481,1.50489
-0.64090,0.26485,-0.41757,0.69347,0.54156,0,7.55910,0.26485,-0.43837,7.57643,2.00667,-3.31698
0.55054,-0.72498,0.28163,0.91032,0.39234,0,8.75054,-0.72498,0.26083,8.78439,355.26388,1.70148
1.33632,-2.03245,-0.36480,2.43241,0.30160,0,9.53632,-2.03245,-0.38560,9.75812,347.96871,-2.26468
0.09320,0.03118,-0.76879,0.09827,0.38931,0,8.29320,0.03118,-0.78959,8.33076,0.21541,-5.43863
-1.11553,-2.08582,-0.02917,2.36539,0.47804,0,7.08447,-2.08582,-0.04997,7.38531,343.59444,-0.38770
-1.51759,1.07528,-0.64327,1.85993,0.47690,0,6.68241,1.07528,-0.66407,6.80087,9.14126,-5.60361
0.58899,-0.26122,-0.01079,0.64432,0.46162,0,8.78899,-0.26122,-0.03159,8.79293,358.29760,-0.20584
0.38439,1.27991,-0.63623,1.33639,0.35686,0,8.58439,1.27991,-0.65703,8.70411,8.48020,-4.32907
-0.37539,-0.55071,0.43478,0.66648,0.46473,0,7.82461,-0.55071,0.41398,7.85488,355.97406,3.02107
-0.02477,0.52361,0.34424,0.52420,0.26967,0,8.17523,0.52361,0.32344,8.19836,3.66470,2.26099
2.95936,0.42951,0.34483,2.99037,0.23999,0,11.15936,0.42951,0.32403,11.17233,2.20417,1.66200
-5.30348,0.87249,-1.14763,5.37476,0.19289,0,2.89652,0.87249,-1.16843,3.24289,16.76334,-21.11896
0.69079,5.57462,0.37668,5.61726,0.06382,0,8.89079,5.57462,0.35588,10.49996,32.08814,1.94230
4.46214,0.32489,0.25882,4.47395,0.22895,0,12.66214,0.32489,0.23802,12.66854,1.46981,1.07656
1.21565,2.44770,-0.22544,2.73295,0.35638,0,9.41565,2.44770,-0.24624,9.73172,14.57211,-1.44990
-1.03289,3.58274,0.40558,3.72866,0.19186,0,7.16711,3.58274,0.38478,8.02194,26.55987,2.74930
-0.13360,-0.19638,-0.37436,0.23751,0.39954,0,8.06640,-0.19638,-0.39516,8.07846,358.60542,-2.80378
0.83365,-0.80837,-0.44989,1.16122,0.49480,0,9.03365,-0.80837,-0.47069,9.08195,354.88658,-2.97078
0.55236,4.91968,-0.54918,4.95059,0.07799,1,8.75236,4.91968,-0.56998,10.05644,29.34027,-3.24917
0.07454,-0.03317,-1.31423,0.08158,0.45992,0,8.27454,-0.03317,-1.33503,8.38161,359.77034,-9.16515
2.46214,-1.06668,0.39065,2.68327,0.32312,0,10.66214,-1.06668,0.36985,10.72175,354.28692,1.97682
1.99224,0.71093,0.17354,2.11528,0.38695,0,10.19224,0.71093,0.15274,10.21814,3.99002,0.85650
1.31634,0.77916,0.18120,1.52965,0.27284,0,9.51634,0.77916,0.16040,9.54953,4.68071,0.96240
-0.03740,-0.21369,-0.47033,0.21694,0.47652,0,8.16260,-0.21369,-0.49113,8.18015,358.50038,-3.44206
-0.47018,-0.01593,1.18151,0.47045,0.48684,0,7.72982,-0.01593,1.16071,7.81650,359.88192,8.53969
0.71699,1.03681,0.41940,1.26057,0.45246,0,8.91699,1.03681,0.39860,8.98591,6.63219,2.54240
0.52672,-1.80316,1.89663,1.87852,0.30492,0,8.72672,-1.80316,1.87583,9.10636,348.32551,11.88753
-1.00666,0.35630,0.12860,1.06785,0.37249,0,7.19334,0.35630,0.10780,7.20297,2.83564,0.85755
1.31828,-0.93054,-0.32675,1.61362,0.31294,0,9.51828,-0.93054,-0.34755,9.56997,354.41630,-2.08123
-1.58350,-1.12611,-0.39156,1.94309,0.31094,0,6.61650,-1.12611,-0.41236,6.72430,350.34098,-3.51576
0.14439,0.10815,1.58241,0.18041,0.34850,0,8.34439,0.10815,1.56161,8.48995,0.74257,10.59915
-0.44689,-0.19353,1.46391,0.48700,0.41499,0,7.75311,-0.19353,1.44311,7.88864,358.57008,10.54077
-4.04952,-8.74659,-0.86932,9.63854,-0.08729,0,4.15048,-8.74659,-0.89012,9.72222,295.38556,-5.25306
-1.21982,-2.42571,0.77815,2.71514,0.21222,0,6.98018,-2.42571,0.75735,7.42836,340.83697,5.85172
0.30221,0.43437,0.72677,0.52915,0.48456,0,8.50221,0.43437,0.70597,8.54252,2.92462,4.74044
2.97935,1.29393,-0.20812,3.24819,0.21047,0,11.17935,1.29393,-0.22892,11.25631,6.60219,-1.16531
-3.65781,-6.32270,0.36766,7.30453,0.03384,0,4.54219,-6.32270,0.34686,7.79284,305.69321,2.55109
-0.06430,-0.38620,-0.49247,0.39152,0.41371,0,8.13570,-0.38620,-0.51327,8.16101,357.28221,-3.60587
-3.80476,0.00246,-0.95335,3.80476,0.20199,0,4.39524,0.00246,-0.97415,4.50190,0.03207,-12.49684
-0.45236,-0.05221,0.09848,0.45536,0.34809,1,7.74764,-0.05221,0.07768,7.74820,359.61392,0.57440
-3.57400,-4.36350,-0.80427,5.64035,0.17156,0,4.62600,-4.36350,-0.82507,6.41255,316.67262,-7.39245
-5.06000,-2.36085,-0.14049,5.58365,0.25837,0,3.14000,-2.36085,-0.16129,3.93182,323.06188,-2.35108
0.33753,-0.08041,0.32504,0.34697,0.38352,0,8.53753,-0.08041,0.30424,8.54333,359.46041,2.04078
0.27430,-0.31487,0.45771,0.41759,0.47708,0,8.47430,-0.31487,0.43691,8.49140,357.87213,2.94937
-0.06445,0.16714,-0.68854,0.17914,0.44039,0,8.13555,0.16714,-0.70934,8.16812,1.17696,-4.98200
0.09889,0.25108,0.38339,0.26985,0.56204,0,8.29889,0.25108,0.36259,8.31060,1.73295,2.50058
-0.52271,-0.38324,0.57142,0.64814,0.48653,0,7.67729,-0.38324,0.55062,7.70655,357.14227,4.09720
3.04423,3.39664,0.35384,4.56120,0.26401,0,11.24423,3.39664,0.33304,11.75078,16.80841,1.62409
0.98757,-1.89811,-1.44665,2.13965,0.37946,0,9.18757,-1.89811,-1.46745,9.49567,348.32720,-8.89007
-0.31628,-0.14775,0.13040,0.34909,0.46964,0,7.88372,-0.14775,0.10960,7.88586,358.92637,0.79634
2.75278,0.46813,0.45572,2.79230,0.24295,0,10.95278,0.46813,0.43492,10.97140,2.44739,2.27188
0.40488,-0.52116,0.21362,0.65995,0.43441,0,8.60488,-0.52116,0.19282,8.62280,356.53406,1.28133
0.79882,-2.33894,-0.12110,2.47159,0.37209,0,8.99882,-2.33894,-0.14190,9.29890,345.43025,-0.87434
-2.67129,-0.18143,0.42895,2.67745,0.32104,0,5.52871,-0.18143,0.40815,5.54672,358.12045,4.21990
4.20097,0.28026,0.53830,4.21031,0.31187,0,12.40097,0.28026,0.51750,12.41493,1.29465,2.38901
5.20083,-2.24768,0.13884,5.66575,0.14781,0,13.40083,-2.24768,0.11804,13.58853,350.47858,0.49772
-0.06530,-0.38385,-0.06220,0.38937,0.36319,0,8.13470,-0.38385,-0.08300,8.14418,357.29840,-0.58394
-3.42619,-3.82776,-0.10347,5.13717,0.23550,0,4.77381,-3.82776,-0.12427,6.12017,321.27649,-1.16350
0.21832,-1.04257,0.05610,1.06518,0.37357,0,8.41832,-1.04257,0.03530,8.48271,352.94012,0.23842
-6.32135,0.09875,1.79580,6.32212,0.07502,0,1.87865,0.09875,1.77500,2.58644,3.00884,43.33550
-0.82863,-4.68899,-1.00235,4.76164,0.33270,0,7.37137,-4.68899,-1.02315,8.79605,327.53923,-6.67975
10.11590,-1.43606,1.98306,10.21732,-0.16030,0,18.31590,-1.43606,1.96226,18.47660,355.51688,6.09644
-0.00840,0.01219,0.12086,0.01480,0.51882,0,8.19160,0.01219,0.10006,8.19222,0.08523,0.69986
-1.64699,5.50742,-0.19230,5.74841,0.13409,0,6.55301,5.50742,-0.21310,8.56265,40.04510,-1.42606
-1.56894,-4.20818,-0.71650,4.49115,0.13699,0,6.63106,-4.20818,-0.73730,7.88818,327.60009,-5.36318
1.40431,4.92417,-0.26215,5.12050,0.09412,0,9.60431,4.92417,-0.28295,10.79677,27.14440,-1.50169
2.30585,-1.00544,0.51305,2.51552,0.25300,0,10.50585,-1.00544,0.49225,10.56532,354.53329,2.67044
-0.34765,0.93125,-0.29957,0.99402,0.30056,0,7.85235,0.93125,-0.32037,7.91387,6.76337,-2.32010
-1.51485,2.95337,0.51447,3.31921,0.30195,0,6.68515,2.95337,0.49367,7.32512,23.83493,3.86437
-0.66233,0.64207,-0.61248,0.92246,0.31167,0,7.53767,0.64207,-0.63328,7.59143,4.86877,-4.78517
-0.12426,0.10879,-0.99167,0.16515,0.54207,0,8.07574,0.10879,-1.01247,8.13969,0.77178,-7.14535
-1.11304,0.60448,-0.07245,1.26659,0.44731,0,7.08696,0.60448,-0.09325,7.11331,4.87525,-0.75110
1.26223,5.01497,-0.20312,5.17138,0.15328,0,9.46223,5.01497,-0.22392,10.71139,27.92355,-1.19785
1.18390,3.41030,-0.22742,3.60995,0.24931,0,9.38390,3.41030,-0.24822,9.98746,19.97218,-1.42411
-0.24696,-0.19724,-1.02096,0.31605,0.41623,0,7.95304,-0.19724,-1.04176,8.02341,358.57934,-7.46032
0.62174,0.20201,0.22922,0.65373,0.43646,0,8.82174,0.20201,0.20842,8.82651,1.31180,1.35306
1.44714,1.16363,0.26374,1.85695,0.28179,0,9.64714,1.16363,0.24294,9.72010,6.87777,1.43218
0.67753,-1.41283,-0.56701,1.56689,0.40403,0,8.87753,-1.41283,-0.58781,9.00845,350.95740,-3.74126
0.06296,-0.01453,-0.11430,0.06462,0.40373,0,8.26296,-0.01453,-0.13510,8.26408,359.89921,-0.93672
-0.00130,0.06814,-1.64407,0.06815,0.49227,0,8.19870,0.06814,-1.66487,8.36631,0.47619,-11.47834
0.06897,0.06955,0.10553,0.09795,0.58845,0,8.26897,0.06955,0.08473,8.26970,0.48187,0.58705
0.05572,0.26497,-0.02325,0.27076,0.44842,0,8.25572,0.26497,-0.04405,8.26009,1.83829,-0.30557
-6.02901,6.41780,-0.44617,8.80552,0.04614,0,2.17099,6.41780,-0.46697,6.79113,71.31053,-3.94289
0.04196,0.35506,1.16949,0.35753,0.47254,0,8.24196,0.35506,1.14869,8.32919,2.46676,7.92698
-0.56336,1.24971,-0.10165,1.37082,0.49189,0,7.63664,1.24971,-0.12245,7.73919,9.29386,-0.90658
-0.62359,-1.26627,0.85861,1.41149,0.25411,0,7.57641,-1.26627,0.83781,7.72705,350.51169,6.22460
-1.61602,-0.89933,-1.96615,1.84941,0.48525,0,6.58398,-0.89933,-1.98695,6.93582,352.22187,-16.64716
-0.72285,-2.12272,-0.64560,2.24243,0.24698,0,7.47715,-2.12272,-0.66640,7.80114,344.15103,-4.90037
1.82485,2.90828,-0.19953,3.43339,0.30590,1,10.02485,2.90828,-0.22033,10.44051,16.17785,-1.20924
1.87638,1.05335,-0.03588,2.15182,0.31503,0,10.07638,1.05335,-0.05668,10.13144,5.96780,-0.32052
0.08828,-1.81669,0.16567,1.81884,0.25484,0,8.28828,-1.81669,0.14487,8.48628,347.63695,0.97814
-0.23323,-0.00503,-0.19675,0.23328,0.40205,0,7.96677,-0.00503,-0.21755,7.96974,359.96384,-1.56420
-0.57314,-0.18412,0.34997,0.60199,0.39404,0,7.62686,-0.18412,0.32917,7.63618,358.61709,2.47059
-0.19071,-0.16762,0.76370,0.25390,0.48089,0,8.00929,-0.16762,0.74290,8.04542,358.80110,5.29815
-1.69928,1.34663,0.25312,2.16817,0.36148,0,6.50072,1.34663,0.23232,6.64280,11.70337,2.00419
-4.88775,4.06168,-0.79868,6.35510,0.11786,0,3.31225,4.06168,-0.81948,5.30470,50.80317,-8.88675
-1.03597,0.34591,0.47910,1.09220,0.24199,0,7.16403,0.34591,0.45830,7.18700,2.76437,3.65612
1.30472,-6.52135,0.32175,6.65059,0.07610,0,9.50472,-6.52135,0.30095,11.53075,325.54532,1.49558
-0.35003,-0.26822,-0.37980,0.44098,0.45833,0,7.84997,-0.26822,-0.40060,7.86476,358.04304,-2.91972
-3.10062,1.09607,-0.51498,3.28864,0.37764,0,5.09938,1.09607,-0.53578,5.24329,12.13064,-5.86494
-0.28768,-0.07509,-0.19783,0.29732,0.40880,0,7.91232,-0.07509,-0.21863,7.91570,359.45630,-1.58273
-0.06665,-0.81805,-0.29193,0.82076,0.35074,0,8.13335,-0.81805,-0.31273,8.18037,354.25651,-2.19091
-2.25139,-2.46197,-0.62225,3.33618,0.28695,0,5.94861,-2.46197,-0.64305,6.46999,337.51662,-5.70399
-0.03501,0.12191,-0.34132,0.12684,0.40524,0,8.16499,0.12191,-0.36212,8.17393,0.85541,-2.53913
-1.35288,-0.64667,-0.07542,1.49949,0.49019,1,6.84712,-0.64667,-0.09622,6.87826,354.60475,-0.80157
1.48499,-0.05580,0.27213,1.48604,0.40636,0,9.68499,-0.05580,0.25133,9.68841,359.66992,1.48652
-2.32407,6.32328,0.92053,6.73686,0.07571,0,5.87593,6.32328,0.89973,8.67871,47.10014,5.95057
1.84177,-2.01352,-0.13579,2.72881,0.34421,0,10.04177,-2.01352,-0.15659,10.24285,348.66176,-0.87594
0.75629,3.38056,0.85089,3.46412,0.25186,0,8.95629,3.38056,0.83009,9.60897,20.67906,4.95576
-3.60241,1.40168,-0.22515,3.86550,0.24727,0,4.59759,1.40168,-0.24595,4.81280,16.95504,-2.92922
4.05612,-0.90011,-1.59624,4.15479,0.21771,0,12.25612,-0.90011,-1.61704,12.39506,355.79966,-7.49609
-0.15955,-0.02439,0.42080,0.16140,0.33339,0,8.04045,-0.02439,0.40000,8.05043,359.82617,2.84803
2.53373,-3.71136,0.23810,4.49377,0.04027,0,10.73373,-3.71136,0.21730,11.35933,340.92634,1.09611
1.22551,1.99628,0.48928,2.34244,0.45957,0,9.42551,1.99628,0.46848,9.64598,11.95828,2.78383
1.27480,-1.29438,-0.17647,1.81673,0.43250,0,9.47480,-1.29438,-0.19727,9.56484,352.22084,-1.18176
0.66773,-0.05481,-0.43060,0.66997,0.36859,0,8.86773,-0.05481,-0.45140,8.87938,359.64589,-2.91397
1.43965,0.01667,0.50417,1.43975,0.44630,0,9.63965,0.01667,0.48337,9.65178,0.09910,2.87065
-4.02598,-1.50447,0.10155,4.29790,0.20863,0,4.17402,-1.50447,0.08075,4.43761,340.17900,1.04270
-0.59130,-0.68358,0.44425,0.90383,0.28427,0,7.60870,-0.68358,0.42345,7.65107,354.86623,3.17270
0.28485,-0.06086,-0.19754,0.29128,0.34243,0,8.48485,-0.06086,-0.21834,8.48788,359.58902,-1.47400
-0.16406,0.26807,-0.04282,0.31429,0.46977,0,8.03594,0.26807,-0.06362,8.04066,1.91059,-0.45336
